		Vc1			Vc2			Ir			Time 
		3.572033		2.427967		0.000006		2.780000
		3.570889		2.429111		0.000006		2.790000
		3.569747		2.430253		0.000006		2.800000
		3.568608		2.431392		0.000006		2.810000
		3.567470		2.432530		0.000006		2.820000
		3.566335		2.433665		0.000006		2.830000
		3.565203		2.434797		0.000006		2.840000
		3.564072		2.435928		0.000006		2.850000
		3.562944		2.437056		0.000006		2.860000
		3.561818		2.438182		0.000006		2.870000
		3.560695		2.439305		0.000006		2.880000
		3.559573		2.440427		0.000006		2.890000
		3.558454		2.441546		0.000006		2.900000
		3.557337		2.442663		0.000006		2.910000
		3.556223		2.443777		0.000006		2.920000
		3.555110		2.444890		0.000006		2.930000
		3.554000		2.446000		0.000006		2.940000
		3.552892		2.447108		0.000006		2.950000
		3.551786		2.448214		0.000006		2.960000
		3.550683		2.449317		0.000006		2.970000
		3.549581		2.450419		0.000006		2.980000
		3.548482		2.451518		0.000005		2.990000
		3.547385		2.452615		0.000005		3.000000
		3.546290		2.453710		0.000005		3.010000
		3.545198		2.454802		0.000005		3.020000
		3.544107		2.455893		0.000005		3.030000
		3.543019		2.456981		0.000005		3.040000
		3.541933		2.458067		0.000005		3.050000
		3.540849		2.459151		0.000005		3.060000
		3.539767		2.460233		0.000005		3.070000
		3.538688		2.461312		0.000005		3.080000
		3.537611		2.462389		0.000005		3.090000
		3.536535		2.463465		0.000005		3.100000
		3.535462		2.464538		0.000005		3.110000
		3.534391		2.465609		0.000005		3.120000
		3.533323		2.466677		0.000005		3.130000
		3.532256		2.467744		0.000005		3.140000
		3.531191		2.468809		0.000005		3.150000
		3.530129		2.469871		0.000005		3.160000
		3.529069		2.470931		0.000005		3.170000
		3.528011		2.471989		0.000005		3.180000
		3.526955		2.473045		0.000005		3.190000
		3.525901		2.474099		0.000005		3.200000
		3.524849		2.475151		0.000005		3.210000
		3.523799		2.476201		0.000005		3.220000
		3.522752		2.477248		0.000005		3.230000
		3.521706		2.478294		0.000005		3.240000
		3.520663		2.479337		0.000005		3.250000
		3.519621		2.480379		0.000005		3.260000
		3.518582		2.481418		0.000005		3.270000
		3.517545		2.482455		0.000005		3.280000
		3.516510		2.483490		0.000005		3.290000
		3.515477		2.484523		0.000005		3.300000
		3.514446		2.485554		0.000005		3.310000
		3.513417		2.486583		0.000005		3.320000
		3.512390		2.487610		0.000005		3.330000
		3.511365		2.488635		0.000005		3.340000
		3.510343		2.489657		0.000005		3.350000
		3.509322		2.490678		0.000005		3.360000
		3.508303		2.491697		0.000005		3.370000
		3.507287		2.492713		0.000005		3.380000
		3.506272		2.493728		0.000005		3.390000
		3.505260		2.494740		0.000005		3.400000
		3.504249		2.495751		0.000005		3.410000
		3.503241		2.496759		0.000005		3.420000
		3.502234		2.497766		0.000005		3.430000
		3.501230		2.498770		0.000005		3.440000
		3.500227		2.499773		0.000005		3.450000
		3.499227		2.500773		0.000005		3.460000
		3.498228		2.501772		0.000005		3.470000
		3.497232		2.502768		0.000005		3.480000
		3.496237		2.503763		0.000005		3.490000
		3.495245		2.504755		0.000005		3.500000
		3.494254		2.505746		0.000005		3.510000
		3.493266		2.506734		0.000005		3.520000
		3.492279		2.507721		0.000005		3.530000
		3.491295		2.508705		0.000005		3.540000
		3.490312		2.509688		0.000005		3.550000
		3.489332		2.510668		0.000005		3.560000
		3.488353		2.511647		0.000005		3.570000
		3.487376		2.512624		0.000005		3.580000
		3.486401		2.513599		0.000005		3.590000
		3.485429		2.514571		0.000005		3.600000
		3.484458		2.515542		0.000005		3.610000
		3.483489		2.516511		0.000005		3.620000
		3.482522		2.517478		0.000005		3.630000
		3.481557		2.518443		0.000005		3.640000
		3.480594		2.519406		0.000005		3.650000
		3.479633		2.520367		0.000005		3.660000
		3.478673		2.521327		0.000005		3.670000
		3.477716		2.522284		0.000005		3.680000
		3.476761		2.523239		0.000005		3.690000
		3.475807		2.524193		0.000005		3.700000
		3.474855		2.525145		0.000005		3.710000
		3.473906		2.526094		0.000005		3.720000
		3.472958		2.527042		0.000005		3.730000
		3.472012		2.527988		0.000005		3.740000
		3.471068		2.528932		0.000005		3.750000
		3.470126		2.529874		0.000005		3.760000
		3.469186		2.530814		0.000005		3.770000
		3.468247		2.531753		0.000005		3.780000
		3.467311		2.532689		0.000005		3.790000
		3.466376		2.533624		0.000005		3.800000
		3.465443		2.534557		0.000005		3.810000
		3.464512		2.535488		0.000005		3.820000
		3.463583		2.536417		0.000005		3.830000
		3.462656		2.537344		0.000005		3.840000
		3.461731		2.538269		0.000005		3.850000
		3.460807		2.539193		0.000005		3.860000
		3.459886		2.540114		0.000005		3.870000
		3.458966		2.541034		0.000005		3.880000
		3.458048		2.541952		0.000005		3.890000
		3.457132		2.542868		0.000005		3.900000
		3.456218		2.543782		0.000005		3.910000
		3.455305		2.544695		0.000005		3.920000
		3.454395		2.545605		0.000005		3.930000
		3.453486		2.546514		0.000005		3.940000
		3.452579		2.547421		0.000005		3.950000
		3.451674		2.548326		0.000005		3.960000
		3.450770		2.549230		0.000005		3.970000
		3.449869		2.550131		0.000005		3.980000
		3.448969		2.551031		0.000004		3.990000
		3.448071		2.551929		0.000004		4.000000
		3.447175		2.552825		0.000004		4.010000
		3.446281		2.553719		0.000004		4.020000
		3.445388		2.554612		0.000004		4.030000
		3.444497		2.555503		0.000004		4.040000
		3.443608		2.556392		0.000004		4.050000
		3.442721		2.557279		0.000004		4.060000
		3.441836		2.558164		0.000004		4.070000
		3.440952		2.559048		0.000004		4.080000
		3.440070		2.559930		0.000004		4.090000
		3.439190		2.560810		0.000004		4.100000
		3.438312		2.561688		0.000004		4.110000
		3.437435		2.562565		0.000004		4.120000
		3.436560		2.563440		0.000004		4.130000
		3.435687		2.564313		0.000004		4.140000
		3.434816		2.565184		0.000004		4.150000
		3.433946		2.566054		0.000004		4.160000
		3.433078		2.566922		0.000004		4.170000
		3.432212		2.567788		0.000004		4.180000
		3.431348		2.568652		0.000004		4.190000
		3.430485		2.569515		0.000004		4.200000
		3.429624		2.570376		0.000004		4.210000
		3.428765		2.571235		0.000004		4.220000
		3.427907		2.572093		0.000004		4.230000
		3.427051		2.572949		0.000004		4.240000
		3.426197		2.573803		0.000004		4.250000
		3.425345		2.574655		0.000004		4.260000
		3.424494		2.575506		0.000004		4.270000
		3.423645		2.576355		0.000004		4.280000
		3.422798		2.577202		0.000004		4.290000
		3.421952		2.578048		0.000004		4.300000
		3.421108		2.578892		0.000004		4.310000
		3.420266		2.579734		0.000004		4.320000
		3.419426		2.580574		0.000004		4.330000
		3.418587		2.581413		0.000004		4.340000
		3.417750		2.582250		0.000004		4.350000
		3.416914		2.583086		0.000004		4.360000
		3.416080		2.583920		0.000004		4.370000
		3.415248		2.584752		0.000004		4.380000
		3.414418		2.585582		0.000004		4.390000
		3.413589		2.586411		0.000004		4.400000
