Date,Modality,FirstImageTime,ImagesPerSecond,headers were loaded,Total headers load time is[seconds],First header load time is[seconds],header per second [with first header],header per second [without first header],Load completed for request,images were loaded,Total load time is[seconds],Total Pixel data load time is[seconds],First image time is[seconds],images per second [with first image],images per second [without first image],Headers transfer rate[kilobytes per second],Headers total bytes[kilobytes],Pixel data transfer rate[kilobytes per second],Pixel data total bytes[kilobytes],Total of[kilobytes per second],Total bytes[kilobytes],Number of images ,delete completed for request
2021-11-24 10:36:23,MG,0.18,12.04,8.0,0.0991995,0.0890489,80.645568,689.614407,1234.0,8.0,0.847901,0.748702,0.193446,9.435063,10.695926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,1082130432.0
2021-11-24 10:36:26,CR,0.18,25.33,2.0,0.0876288,0.0847358,22.823547,345.661943,1234.0,2.0,0.256437,0.168808,0.180379,7.799193,13.147878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1774714880.0
2021-11-24 10:36:29,CR,0.16,16.42,2.0,0.0938839,0.0905598,21.302907,300.833308,1234.0,2.0,0.28237,0.188487,0.163876,7.082893,8.439182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1767112704.0
2021-11-24 10:36:29,CT,0.27,694.98,18.0,0.149486,0.143272,120.412533,2735.669917,1234.0,18.0,0.298972,0.149486,0.279286,60.206287,863.566632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,261357568.0
2021-11-24 10:36:29,US,0.23,113.29,58.0,0.139959,0.135001,414.407669,11498.194582,1234.0,116.0,1.25764,1.11768,0.238719,92.236413,112.864724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1492385792.0
2021-11-24 10:36:30,CT,0.14,509.22,1186.0,0.178623,0.0875899,6639.689894,13017.271778,1234.0,1186.0,2.46446,2.28583,0.226425,481.242166,529.483424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,-1636040704.0
2021-11-24 10:36:31,CR,0.27,27.03,2.0,0.0932502,0.0901908,21.447675,326.861476,1234.0,2.0,0.345591,0.252341,0.274669,5.787183,14.099858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,492568576.0
2021-11-24 10:36:32,US,0.17,141.47,58.0,0.0983013,0.087774,590.022716,5414.493745,1234.0,116.0,0.985993,0.887691,0.176543,117.647942,142.071812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,383516672.0
2021-11-24 10:36:32,CR,0.23,15.82,2.0,0.0934385,0.0907978,21.404453,378.687469,1234.0,2.0,0.352188,0.25875,0.228381,5.678784,8.077081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,406061056.0
2021-11-24 10:36:37,CR,0.25,15.98,2.0,0.211856,0.154974,9.440379,17.580408,1234.0,2.0,0.370982,0.159126,0.302694,5.391099,14.643969,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,435159040.0
2021-11-24 10:36:37,US,0.29,142.29,28.0,0.146649,0.124107,190.93235,1197.780114,1234.0,267.0,2.17055,2.0239,0.316689,123.010155,143.484119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,-2143027200.0
2021-11-24 10:36:37,MG,1.58,8.49,10.0,1.49526,1.48445,6.687788,832.192921,1234.0,10.0,2.75289,1.25763,1.58586,3.632548,7.71192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,-1786511360.0
2021-11-24 10:36:43,US,0.59,75.74,58.0,0.157172,0.150015,369.021768,7964.230823,1234.0,116.0,2.1194,1.96222,0.595047,54.732582,75.442061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,-2106327040.0
2021-11-24 10:36:50,CR,0.25,11.91,2.0,0.104629,0.101274,19.115232,298.10702,1234.0,2.0,0.415012,0.310383,0.250376,4.819139,6.074006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1527250944.0
2021-11-24 10:36:52,MG,0.18,5.03,10.0,0.0923781,0.0897095,108.250765,3372.554898,1234.0,10.0,2.16889,2.07651,0.185097,4.610648,4.536759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,126877696.0
2021-11-24 10:36:54,CR,0.15,31.11,2.0,0.091676,0.0886532,21.815961,330.819108,1234.0,2.0,0.215842,0.124165,0.154575,9.266059,16.322054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1900019712.0
2021-11-24 10:36:56,MR,0.17,418.17,267.0,0.111171,0.0887451,2401.705481,11861.285389,1234.0,267.0,0.806253,0.695082,0.190189,331.161558,431.773252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,534.0,-1647837184.0
2021-11-24 10:36:57,CR,0.27,11.84,2.0,0.15134,0.127354,13.215233,41.689596,1234.0,2.0,0.440258,0.288918,0.295389,4.542786,6.902769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2119958528.0
2021-11-24 10:36:58,CR,0.23,16.4,2.0,0.0973383,0.0941509,20.546897,313.735333,1234.0,2.0,0.355112,0.257774,0.236356,5.632028,8.420613,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2016149504.0
2021-11-24 10:37:03,US,0.37,90.7,58.0,0.104661,0.100109,554.169601,12520.593081,1234.0,116.0,1.6532,1.54854,0.378817,70.166856,90.239606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,2127822848.0
2021-11-24 10:37:04,MR,0.17,463.33,393.0,0.140345,0.0906264,2800.240265,7884.357395,1234.0,393.0,1.02306,0.882714,0.224574,384.141955,490.929391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,786.0,942669824.0
2021-11-24 10:37:05,US,0.39,63.93,15.0,0.21521,0.193957,69.699461,658.74293,1234.0,76.0,1.58009,1.36488,0.41259,48.098435,64.239653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1843134464.0
2021-11-24 10:37:06,CT,0.32,312.12,1030.0,0.257923,0.177705,3993.433709,12827.448996,1234.0,1030.0,3.61592,3.35799,0.396118,284.851624,319.585097,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,1494745088.0
2021-11-24 10:37:07,CR,0.15,29.68,2.0,0.0910554,0.0884518,21.96465,384.083577,1234.0,2.0,0.220948,0.129893,0.15617,9.051908,15.437435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,90701824.0
2021-11-24 10:37:11,CR,0.29,12.68,2.0,0.133291,0.126992,15.004809,158.762919,1234.0,2.0,0.444937,0.311647,0.293526,4.495013,6.604523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2090598400.0
2021-11-24 10:37:12,MG,0.28,5.83,12.0,0.0960034,0.0901175,124.995573,1868.87307,1234.0,237.0,40.9636,40.8676,0.289482,5.785627,5.802218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,249.0,1076625408.0
2021-11-24 10:37:12,CR,0.16,26.93,2.0,0.0898141,0.0864365,22.268218,296.068214,1234.0,2.0,0.231759,0.141945,0.160867,8.62965,14.106024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1642594304.0
2021-11-24 10:37:15,MR,0.14,525.35,413.0,0.130692,0.0908539,3160.089523,10341.728876,1234.0,413.0,0.924416,0.793724,0.178116,446.768506,552.056666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,826.0,-1787035648.0
2021-11-24 10:37:18,CT,0.12,575.49,1186.0,0.182088,0.0913437,6513.327058,13058.642673,1234.0,1186.0,2.18171,1.99962,0.2116,543.60949,601.488402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,-2056257536.0
2021-11-24 10:37:21,CR,0.31,11.46,2.0,0.161607,0.138458,12.375702,43.198224,1234.0,2.0,0.488884,0.327277,0.337537,4.090953,6.607372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1859125248.0
2021-11-24 10:37:22,US,0.36,70.71,15.0,0.19428,0.186197,77.208312,1732.094473,1234.0,76.0,1.43452,1.24024,0.367758,52.979453,70.306355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,-2112880640.0
2021-11-24 10:37:22,CT,0.13,726.78,21.0,0.096121,0.0873045,218.474631,2268.473884,1234.0,21.0,0.155846,0.0597246,0.135768,134.748751,996.154842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.0,1738801152.0
2021-11-24 10:37:24,US,0.16,119.52,15.0,0.0948084,0.0855724,158.213829,1515.807709,1234.0,76.0,0.80079,0.705981,0.174125,94.906292,119.68115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,396099584.0
2021-11-24 10:37:26,US,0.16,172.91,58.0,0.10112,0.0909223,573.57368,5589.276434,1234.0,116.0,0.833933,0.732813,0.173273,139.09987,174.068382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,360710144.0
2021-11-24 10:37:27,CR,0.31,12.16,2.0,0.13525,0.128811,14.787409,155.310855,1234.0,2.0,0.474204,0.338954,0.316102,4.217593,6.325035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,641204224.0
2021-11-24 10:37:27,CT,0.19,654.92,504.0,0.164177,0.0936294,3069.850052,7129.897375,1234.0,504.0,0.957815,0.793638,0.258807,526.197483,719.590986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1008.0,188743680.0
2021-11-24 10:37:32,US,0.33,161.82,28.0,0.156634,0.134067,178.761248,1196.447879,1234.0,267.0,1.97692,1.82029,0.349507,135.058351,163.449296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,616562688.0
2021-11-24 10:37:34,CT,0.28,363.7,1030.0,0.276614,0.189576,3723.59905,11822.42239,1234.0,1030.0,3.11237,2.83575,0.367391,330.937921,374.866775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,894697472.0
2021-11-24 10:37:36,MG,0.36,6.29,10.0,0.138018,0.131402,72.454528,1360.338573,1234.0,10.0,1.95323,1.81521,0.369927,5.11973,5.684325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,1029701632.0
2021-11-24 10:37:36,CR,0.3,11.57,2.0,0.151528,0.128654,13.198863,43.71814,1234.0,2.0,0.474623,0.323095,0.324701,4.213869,6.670122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1411645440.0
2021-11-24 10:37:39,MR,0.14,441.31,822.0,0.166497,0.0918174,4937.034788,10993.675624,1234.0,822.0,2.00517,1.83867,0.217208,409.940407,459.182275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1644.0,1548222464.0
2021-11-24 10:37:46,CT,0.17,578.4,1006.0,0.249068,0.0910344,4039.054363,6359.399065,1234.0,1006.0,1.90584,1.65677,0.324601,527.850738,635.57678,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,883425280.0
2021-11-24 10:37:48,CR,0.15,26.47,2.0,0.0957935,0.0855397,20.878243,97.52482,1234.0,2.0,0.226546,0.130753,0.161229,8.828217,15.309973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1538260992.0
2021-11-24 10:37:50,CR,0.28,11.46,2.0,0.133532,0.127379,14.977672,162.509141,1234.0,2.0,0.459375,0.325843,0.290934,4.353741,5.9368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1776287744.0
2021-11-24 10:37:53,MR,0.24,310.61,875.0,0.226585,0.151289,3861.680347,11607.522312,1234.0,875.0,3.05863,2.83204,0.316906,286.075801,318.777563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1750.0,820248576.0
2021-11-24 10:37:55,US,0.24,143.95,35.0,0.135799,0.128708,257.734236,4794.945563,1234.0,260.0,2.04149,1.90569,0.242337,127.358046,143.956773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,832307200.0
2021-11-24 10:37:55,CR,0.16,25.43,2.0,0.0956124,0.0862605,20.917789,106.930143,1234.0,2.0,0.236781,0.141168,0.167493,8.446638,14.432534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1706295296.0
2021-11-24 10:37:56,CR,0.15,27.15,2.0,0.086811,0.0838622,23.038555,339.120998,1234.0,2.0,0.227653,0.140842,0.156948,8.785304,14.143351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1096286208.0
2021-11-24 10:37:57,CR,0.16,26.89,2.0,0.0898567,0.0873001,22.257661,391.144489,1234.0,2.0,0.235901,0.146044,0.164069,8.47814,13.921314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1828192256.0
2021-11-24 10:37:58,US,0.17,247.0,35.0,0.0993497,0.0897678,352.290948,3548.356798,1234.0,260.0,1.22635,1.127,0.183315,212.010855,248.313291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,-1650196480.0
2021-11-24 10:37:59,US,0.35,86.45,15.0,0.136318,0.129754,110.036906,2133.008303,1234.0,76.0,1.22639,1.09007,0.353881,61.970509,85.959018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,1573650432.0
2021-11-24 10:38:02,MG,0.18,12.29,8.0,0.0885168,0.0859368,90.378324,2713.178295,1234.0,8.0,0.832347,0.74383,0.183897,9.611374,10.794973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,2033713152.0
2021-11-24 10:38:09,CR,0.28,12.62,2.0,0.13979,0.1265,14.307226,75.246243,1234.0,2.0,0.442146,0.302356,0.296933,4.523397,6.886445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,812908544.0
2021-11-24 10:38:10,CR,0.27,11.2,2.0,0.130655,0.124097,15.307501,152.499466,1234.0,2.0,0.447025,0.31637,0.274979,4.474021,5.812409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1897398272.0
2021-11-24 10:38:12,US,0.15,241.67,28.0,0.0898531,0.0873345,311.619744,10720.241404,1234.0,267.0,1.25453,1.16468,0.152218,212.828573,241.310837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1224998912.0
2021-11-24 10:38:15,US,0.18,271.71,22.0,0.105451,0.0959924,208.627704,2220.201721,1234.0,231.0,1.03192,0.926473,0.19121,223.853716,273.576983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,253.0,-1879310336.0
2021-11-24 10:38:17,CT,0.23,297.28,404.0,0.169831,0.139645,2378.83403,13350.471407,1234.0,404.0,1.58771,1.41788,0.258911,254.454449,303.281316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,808.0,1458569216.0
2021-11-24 10:38:17,US,0.24,255.91,35.0,0.0978087,0.0875796,357.841378,3323.850583,1234.0,260.0,1.25171,1.1539,0.245975,207.715231,257.522183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,584056832.0
2021-11-24 10:38:18,CR,0.17,21.73,2.0,0.0983733,0.0890508,20.33072,107.267364,1234.0,2.0,0.261271,0.162897,0.178553,7.654896,12.089384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1838153728.0
2021-11-24 10:38:20,CT,0.16,725.34,406.0,0.149039,0.0929138,2724.111879,7215.958493,1234.0,406.0,0.72277,0.57373,0.219154,561.728108,804.184779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,812.0,2122579968.0
2021-11-24 10:38:22,CR,0.15,29.19,2.0,0.0898794,0.0872573,22.25204,381.373708,1234.0,2.0,0.221163,0.131284,0.15526,9.0431,15.173862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,597950464.0
2021-11-24 10:38:23,CR,0.17,20.47,2.0,0.0980182,0.0827633,20.404374,65.552708,1234.0,2.0,0.267075,0.169056,0.184646,7.488544,12.131697,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-2121793536.0
2021-11-24 10:38:26,CT,0.35,305.54,1006.0,0.28611,0.147275,3516.125244,7238.79823,1234.0,1006.0,3.64167,3.35556,0.487992,276.246879,318.675487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2012.0,920387584.0
2021-11-24 10:38:27,CT,0.2,563.05,1030.0,0.210607,0.0975043,4890.616379,9097.893869,1234.0,1030.0,2.02605,1.81544,0.309824,508.378146,599.571001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,1844183040.0
2021-11-24 10:38:32,CR,0.25,12.44,2.0,0.178351,0.154424,11.21383,41.79344,1234.0,2.0,0.414474,0.236123,0.277576,4.825388,7.304661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,805044224.0
2021-11-24 10:38:32,MG,0.41,6.86,5.0,0.210945,0.188743,23.702895,180.165572,1234.0,5.0,1.13664,0.925699,0.430015,4.398916,5.660679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,1086062592.0
2021-11-24 10:38:33,MR,0.28,246.54,484.0,0.18101,0.134003,2673.878035,10274.99984,1234.0,484.0,2.23912,2.05811,0.322918,216.156202,252.060858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,968.0,-1956904960.0
2021-11-24 10:38:35,CR,0.18,24.93,2.0,0.101052,0.0984919,19.79179,390.609742,1234.0,2.0,0.260173,0.159121,0.182521,7.68719,12.877919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,870318080.0
2021-11-24 10:38:36,MR,0.18,541.55,568.0,0.163768,0.111992,3468.331629,10951.019778,1234.0,568.0,1.22894,1.06517,0.231875,462.187828,568.670527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1136.0,-2026897408.0
2021-11-24 10:38:36,US,0.17,175.79,58.0,0.0905556,0.0855796,640.490483,11454.983923,1234.0,116.0,0.825222,0.734667,0.170331,140.568218,175.601795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1775501312.0
2021-11-24 10:38:36,CR,0.15,29.32,2.0,0.0860095,0.0834896,23.253245,396.841144,1234.0,2.0,0.217816,0.131807,0.152116,9.182053,15.220746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1800404992.0
2021-11-24 10:38:41,MR,0.16,480.08,267.0,0.111862,0.0889909,2386.873803,11630.499893,1234.0,267.0,0.714629,0.602768,0.18134,373.620229,498.790994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,534.0,1091829760.0
2021-11-24 10:38:43,CR,0.15,24.83,2.0,0.092801,0.0828054,21.551492,100.044019,1234.0,2.0,0.232006,0.139205,0.161444,8.620456,14.171974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2037645312.0
2021-11-24 10:38:45,CR,0.18,23.49,2.0,0.0908892,0.0883284,22.004815,390.502968,1234.0,2.0,0.266286,0.175396,0.183703,7.510733,12.10903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,257425408.0
2021-11-24 10:38:46,US,0.42,177.16,28.0,0.249258,0.176343,112.333496,370.292655,1234.0,267.0,1.92804,1.67878,0.493835,138.482899,185.469122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,394002432.0
2021-11-24 10:38:48,CT,0.23,289.78,871.0,0.204986,0.141977,4249.081033,13807.770442,1234.0,871.0,3.23539,3.0304,0.292643,269.210253,295.642153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,1067974656.0
2021-11-24 10:38:51,CR,0.15,30.78,2.0,0.0889129,0.0862407,22.493924,374.223486,1234.0,2.0,0.213505,0.124592,0.151199,9.367449,16.049767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1676673024.0
2021-11-24 10:38:56,CR,0.17,27.91,2.0,0.10048,0.0969059,19.904379,279.759407,1234.0,2.0,0.240095,0.139614,0.172012,8.330043,14.688041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1843134464.0
2021-11-24 10:38:59,CR,0.3,13.11,2.0,0.132615,0.126279,15.081227,157.82081,1234.0,2.0,0.452701,0.320086,0.306445,4.41793,6.837322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,315621376.0
2021-11-24 10:38:59,CR,0.15,24.44,2.0,0.0895413,0.086708,22.336062,352.945329,1234.0,2.0,0.235586,0.146045,0.156592,8.489472,12.659189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1990983680.0
2021-11-24 10:39:00,CR,0.15,31.94,2.0,0.090094,0.0876374,22.199037,407.066678,1234.0,2.0,0.212444,0.122349,0.152276,9.414268,16.620158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,582483968.0
2021-11-24 10:39:01,CT,0.17,423.12,63.0,0.143874,0.0965404,437.883148,1309.851775,1234.0,63.0,0.32107,0.177196,0.219509,196.219138,610.47356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,126.0,1646002176.0
2021-11-24 10:39:13,CT,0.12,484.37,871.0,0.157068,0.0916446,5545.351232,13297.892666,1234.0,871.0,1.91743,1.76036,0.184624,454.253137,502.075013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,1877475328.0
2021-11-24 10:39:14,CR,0.15,30.46,2.0,0.0900384,0.0874434,22.212745,385.356455,1234.0,2.0,0.215227,0.125188,0.152154,9.292532,15.854821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2075394048.0
2021-11-24 10:39:17,US,0.15,211.34,13.0,0.101282,0.0920375,128.353988,1298.012958,1234.0,13.0,0.211695,0.110413,0.159426,61.409016,229.579391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.0,742916096.0
2021-11-24 10:39:17,MG,0.23,3.63,1.0,0.152483,0.109038,6.55813,1234.0,1.0,0.275387,0.122905,0.275154,3.63125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1933049856.0
2021-11-24 10:39:18,CT,0.29,305.22,813.0,0.193876,0.133491,4193.401968,13447.048108,1234.0,813.0,2.95807,2.76419,0.354814,274.841645,311.917424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1626.0,1099694080.0
2021-11-24 10:39:19,CR,0.27,12.25,2.0,0.133207,0.126992,15.014237,160.903635,1234.0,2.0,0.429788,0.296581,0.272703,4.653455,6.36596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,158334976.0
2021-11-24 10:39:20,CT,0.18,865.28,385.0,0.11822,0.0898607,3256.626389,13540.29295,1234.0,385.0,0.626348,0.508128,0.209767,614.673976,921.789741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,770.0,218103808.0
2021-11-24 10:39:20,CR,0.31,11.46,2.0,0.149197,0.126636,13.405095,44.323491,1234.0,2.0,0.486682,0.337485,0.334655,4.10946,6.577783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1966080000.0
2021-11-24 10:39:21,CR,0.33,10.89,2.0,0.147361,0.12254,13.57213,40.289439,1234.0,2.0,0.511557,0.364196,0.352727,3.909636,6.29604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1201930240.0
2021-11-24 10:39:21,CR,0.16,23.23,2.0,0.0955813,0.0862418,20.924595,107.072113,1234.0,2.0,0.246177,0.150596,0.169413,8.124236,13.026872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1057751040.0
2021-11-24 10:39:22,CT,0.19,673.28,1030.0,0.170055,0.0893621,6056.860394,12752.035493,1234.0,1030.0,1.71555,1.5455,0.266413,600.3896,710.076272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2060.0,1863843840.0
2021-11-24 10:39:23,CR,0.33,6.95,2.0,0.249678,0.167442,8.010311,12.160125,1234.0,2.0,0.621293,0.371615,0.415922,3.219092,4.869225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,90701824.0
2021-11-24 10:39:28,CR,1.27,12.47,2.0,1.15404,1.13087,1.733045,43.156278,1234.0,2.0,1.42539,0.271355,1.28818,1.403122,7.287907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1537998848.0
2021-11-24 10:39:34,CR,0.18,22.2,2.0,0.0898072,0.0803881,22.269929,106.167256,1234.0,2.0,0.272527,0.18272,0.191847,7.338709,12.394569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1938292736.0
2021-11-24 10:39:34,CT,0.16,707.28,182.0,0.100752,0.0872756,1806.417546,13430.98625,1234.0,182.0,0.414571,0.313819,0.170725,439.007717,742.269935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,364.0,-1671168000.0
2021-11-24 10:39:35,CR,0.17,26.07,2.0,0.0963833,0.0870631,20.750483,107.293835,1234.0,2.0,0.245224,0.148841,0.177824,8.155812,14.836817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,572522496.0
2021-11-24 10:39:36,CR,0.15,26.84,2.0,0.0950662,0.0854942,21.037971,104.471375,1234.0,2.0,0.223005,0.127939,0.158058,8.968401,15.39717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,973078528.0
2021-11-24 10:39:38,CT,0.16,504.69,871.0,0.15619,0.0910176,5576.559244,13349.31159,1234.0,871.0,1.8892,1.73301,0.22856,461.04176,523.894308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1742.0,1080557568.0
2021-11-24 10:39:44,CR,0.3,13.27,2.0,0.134848,0.128544,14.831514,158.631958,1234.0,2.0,0.445793,0.310945,0.301395,4.48639,6.925332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,641204224.0
2021-11-24 10:39:44,CT,0.16,710.28,1186.0,0.181348,0.092393,6539.915819,13321.357227,1234.0,1186.0,1.83226,1.65091,0.251445,647.28925,749.614945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2372.0,1988362240.0
2021-11-24 10:39:46,CR,0.21,18.98,2.0,0.0910646,0.0882383,21.962431,353.819481,1234.0,2.0,0.319949,0.228884,0.217403,6.251004,9.751721,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1452539904.0
2021-11-24 10:39:48,MR,0.13,434.54,1043.0,0.189124,0.0926196,5514.909025,10797.468709,1234.0,1043.0,2.53168,2.34256,0.227921,411.978811,452.303569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2086.0,1906311168.0
2021-11-24 10:39:48,US,0.19,137.9,58.0,0.103022,0.0981398,562.986,11674.82539,1234.0,116.0,1.0295,0.926477,0.193222,112.67621,137.514343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,174.0,1189085184.0
2021-11-24 10:39:49,MG,0.21,7.69,8.0,0.102164,0.0903653,78.305163,593.265588,1234.0,8.0,1.24544,1.14328,0.217577,6.423419,6.810229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,1357119488.0
2021-11-24 10:39:54,CR,0.34,8.63,2.0,0.240717,0.167557,8.308501,13.668615,1234.0,2.0,0.572208,0.331491,0.413582,3.495231,6.304137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2052325376.0
2021-11-24 10:39:56,CR,0.31,6.52,2.0,0.13247,0.12599,15.097804,154.325751,1234.0,2.0,0.611868,0.479398,0.311558,3.268682,3.329892,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1760296960.0
2021-11-24 10:39:57,US,0.15,281.84,28.0,0.0928944,0.090027,301.417524,9416.195857,1234.0,267.0,1.09851,1.00561,0.154045,243.057057,281.641525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.0,1023410176.0
2021-11-24 10:39:59,CR,0.16,28.53,2.0,0.0921146,0.0893054,21.712085,355.973231,1234.0,2.0,0.226234,0.13412,0.158935,8.840396,14.85904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1492910080.0
